STT,Lat1,Lon1,Land_Cost,Unit
439,10.8502494,106.6827868,64800000,Quận Gò Vấp
440,10.8252421,106.690703,126000000,Quận Gò Vấp
441,10.8343553,106.6697019,101500000,Quận Gò Vấp
442,10.8247536,106.6787186,74900000,Quận Gò Vấp
443,10.8183384,106.6917231,77000000,Quận Gò Vấp
444,10.7988798,106.6570904,168300000,Quận Tân Bình
445,10.8001036,106.6670077,243100000,Quận Tân Bình
446,10.8084579,106.6702581,161600000,Quận Tân Bình
447,10.8000779,106.6651242,243100000,Quận Tân Bình
448,10.7882253,106.6497163,138600000,Quận Tân Bình
449,10.7887708,106.6494348,138600000,Quận Tân Bình
450,10.7961587,106.6415864,149600000,Quận Tân Bình
451,10.786918,106.641914,153000000,Quận Tân Bình
452,10.8258193,106.6307968,105300000,Quận Tân Bình
453,10.8258263,106.6307754,105300000,Quận Tân Bình
454,10.8208539,106.6351198,86400000,Quận Tân Bình
455,10.8355874,106.6452257,80000000,Quận Gò Vấp
456,10.8052313,106.6473735,104200000,Quận Tân Bình
457,10.8063577,106.6475536,140400000,Quận Tân Bình
458,10.8009497,106.6535375,169200000,Quận Tân Bình
459,10.7991857,106.6518676,124100000,Quận Tân Bình
460,10.8008466,106.6508216,169200000,Quận Tân Bình
461,10.7865838,106.6441638,112200000,Quận Tân Bình
462,10.7937537,106.6632691,215600000,Quận Tân Bình
463,10.8149336,106.6677421,158000000,Quận Tân Bình
464,10.8237687,106.633877,59400000,Quận Tân Bình
465,10.775901,106.6344451,105000000,Quận Tân Phú
466,10.8052573,106.6660372,161600000,Quận Tân Bình
467,10.7842777,106.6397279,128000000,Quận Tân Phú
468,10.7816541,106.63765,128000000,Quận Tân Phú
469,10.7776556,106.6369251,105000000,Quận Tân Phú
470,10.7744693,106.6357741,105000000,Quận Tân Phú
471,10.7728236,106.6327312,160000000,Quận Tân Phú
472,10.7755445,106.6337604,105000000,Quận Tân Phú
473,10.7802891,106.6384172,100000000,Quận Tân Phú
474,10.8041568,106.6200492,90000000,Quận Tân Phú
475,10.7610003,106.6302233,90000000,Quận Tân Phú
476,10.7661772,106.633091,160000000,Quận Tân Phú
477,10.7663167,106.6281701,88000000,Quận Tân Phú
478,10.7684326,106.6341199,135000000,Quận Tân Phú
479,10.7668322,106.6351044,80000000,Quận Tân Phú
480,10.7701999,106.6385711,112000000,Quận Tân Phú
481,10.7750096,106.6400909,105000000,Quận Tân Phú
482,10.7747841,106.6353248,105000000,Quận Tân Phú
483,10.7785858,106.6351344,160000000,Quận Tân Phú
484,10.7807163,106.631479,160000000,Quận Tân Phú
485,10.7722709,106.6261544,108000000,Quận Tân Phú
486,10.7894205,106.6393604,120000000,Quận Tân Phú
487,10.7889356,106.6400542,120000000,Quận Tân Phú
488,10.8014917,106.6262555,104000000,Quận Tân Phú
489,10.7963841,106.6368951,120000000,Quận Tân Phú
490,10.7703012,106.6258607,100000000,Quận Tân Phú
491,10.78951,106.6185849,130000000,Quận Tân Phú
492,10.7883539,106.6245215,142000000,Quận Tân Phú
493,10.7860911,106.6365296,160000000,Quận Tân Phú
494,10.8061464,106.6106977,95000000,Quận Tân Phú
495,10.8024308,106.6268623,104000000,Quận Tân Phú
496,10.7611075,106.6291045,90000000,Quận Tân Phú
497,10.7093077,106.6435334,65000000,Huyện Bình Chánh
498,10.7999737,106.6128979,90000000,Quận Tân Phú
499,10.77323,106.6143484,61600000,Quận Bình Tân
500,10.7255999,106.6179562,107100000,Quận Bình Tân
501,10.8084625,106.6047656,63100000,Quận Bình Tân
502,10.8214407,106.6084314,63100000,Quận Bình Tân
503,10.7249375,106.6193125,107100000,Quận Bình Tân
504,10.7181953,106.606553,107100000,Quận Bình Tân
505,10.7309077,106.6111893,129800000,Quận Bình Tân
506,10.7374039,106.6142755,129800000,Quận Bình Tân
507,10.7131441,106.6112178,73200000,Quận Bình Tân
508,10.7250032,106.6118421,63600000,Quận Bình Tân
509,10.7335453,106.7015581,71000000,Quận 7
510,10.7538311,106.5851057,48000000,Quận Bình Tân
511,10.7252131,106.5951436,67700000,Quận Bình Tân
512,10.7534375,106.5918594,63100000,Quận Bình Tân
513,10.7517933,106.61916,35000000,Quận Bình Tân
514,10.7618663,106.5920277,63100000,Quận Bình Tân
515,10.7397637,106.6052656,63600000,Quận Bình Tân
516,10.7526329,106.6075533,63600000,Quận Bình Tân
517,10.7664422,106.6040795,78800000,Quận Bình Tân
518,10.8066313,106.6642128,199800000,Quận Tân Bình
519,10.7650898,106.6013632,83800000,Quận Bình Tân
520,10.805597,106.5931562,63600000,Quận Bình Tân
521,10.7785978,106.6206456,95200000,Quận Bình Tân
522,10.7521048,106.5913137,40700000,Quận Bình Tân
523,10.7639744,106.5793183,64800000,Quận Bình Tân
524,10.8063311,106.6028851,51000000,Quận Bình Tân
525,10.7479311,106.5834499,29200000,Quận Bình Tân
526,10.7424871,106.6100359,63600000,Quận Bình Tân
527,10.7546966,106.5938262,63600000,Quận Bình Tân
528,10.7556625,106.6189219,58200000,Quận Bình Tân
529,10.7145524,106.6157655,73200000,Quận Bình Tân
530,10.7530693,106.5884674,48100000,Quận Bình Tân
531,10.8055375,106.5931406,42100000,Quận Bình Tân
532,10.7763177,106.6362476,105000000,Quận Tân Phú
533,10.7358811,106.6896695,200000000,Huyện Bình Chánh
534,10.730539,106.6892046,200000000,Huyện Bình Chánh
535,10.7144111,106.6627174,140000000,Huyện Bình Chánh
536,10.7236909,106.6878059,86000000,Huyện Bình Chánh
537,10.7227476,106.6830242,86000000,Huyện Bình Chánh
538,10.7235918,106.6626694,42000000,Huyện Bình Chánh
539,10.712627,106.6512425,65000000,Huyện Bình Chánh
540,10.6895625,106.5859375,35000000,Huyện Bình Chánh
541,10.7467136,106.61235,112000000,Quận Bình Tân
542,10.6916718,106.6431995,89000000,Huyện Bình Chánh
543,10.7128093,106.6459963,65000000,Huyện Bình Chánh
544,10.7040588,106.653692,36000000,Huyện Bình Chánh
545,10.7144145,106.6497007,65000000,Huyện Bình Chánh
546,10.7077107,106.6525372,86000000,Huyện Bình Chánh
547,10.7178355,106.6378793,50000000,Huyện Bình Chánh
548,10.7098267,106.641856,65000000,Huyện Bình Chánh
549,10.7041508,106.645571,50000000,Huyện Bình Chánh
550,10.6954823,106.6162556,65000000,Huyện Bình Chánh
551,10.721088,106.581984,48000000,Huyện Bình Chánh
552,10.8110331,106.5752576,43000000,Huyện Bình Chánh
553,10.7209901,106.662461,140000000,Huyện Bình Chánh
554,10.6945625,106.6491406,24000000,Huyện Bình Chánh
555,10.6915292,106.6438673,18000000,Huyện Bình Chánh
556,10.7277893,106.6870751,65000000,Huyện Bình Chánh
557,10.7223625,106.7027656,84000000,Huyện Nhà Bè
558,10.7203767,106.7033473,84000000,Huyện Nhà Bè
559,10.7091593,106.709535,84000000,Huyện Nhà Bè
560,10.7093628,106.7097624,84000000,Huyện Nhà Bè
561,10.7017676,106.7147515,84000000,Huyện Nhà Bè
562,10.7195375,106.7009844,84000000,Huyện Nhà Bè
563,10.7144154,106.7005562,49200000,Huyện Nhà Bè
564,10.7169639,106.7020562,84000000,Huyện Nhà Bè
565,10.7133812,106.7065134,84000000,Huyện Nhà Bè
566,10.7089826,106.7042182,49200000,Huyện Nhà Bè
567,10.722375,106.6998399,84000000,Huyện Nhà Bè
568,10.7186807,106.702583,84000000,Huyện Nhà Bè
569,10.6852377,106.7015337,49200000,Huyện Nhà Bè
570,10.6994375,106.7158125,84000000,Huyện Nhà Bè
571,10.7087244,106.7318383,55100000,Huyện Nhà Bè
572,10.6802887,106.7500025,55100000,Huyện Nhà Bè
573,10.661592,106.707432,27400000,Huyện Nhà Bè
574,10.6923125,106.7191875,84000000,Huyện Nhà Bè
575,10.6430375,106.7311094,50400000,Huyện Nhà Bè
576,10.7225084,106.6950241,43800000,Huyện Nhà Bè
577,10.8629681,106.6118577,70300000,Quận 12
578,10.8586311,106.601939,34300000,Huyện Hóc Môn
579,10.877413,106.59439,71000000,Huyện Hóc Môn
580,10.8734375,106.8070625,76000000,TP Thủ Đức
581,10.772603,106.657698,221000000,Quận 10
582,10.8798875,106.8063281,76000000,TP Thủ Đức
583,10.7485388,106.7023081,110000000,Quận 7
584,10.8572238,106.7571293,177000000,TP Thủ Đức
585,10.8221315,106.6867717,80500000,Quận Gò Vấp
586,10.8488453,106.6496336,84000000,Quận Gò Vấp
587,10.8566957,106.6474699,84000000,Quận Gò Vấp
588,10.8701375,106.8038281,76000000,TP Thủ Đức
589,10.8069203,106.6288344,90000000,Quận Tân Phú
590,10.8123231,106.6317596,94000000,Quận Tân Phú
591,10.8084279,106.6292506,82500000,Quận Tân Phú
592,10.803517,106.6334971,104000000,Quận Tân Phú
593,10.8033143,106.7198332,131000000,Quận Bình Thạnh
594,10.8651766,106.6163858,71500000,Quận 12
595,10.7924585,106.7324112,55000000,TP Thủ Đức
596,10.8448016,106.7952384,153000000,TP Thủ Đức
597,10.7625216,106.6823262,238400000,Quận 5
598,10.8756875,106.7991875,80000000,TP Thủ Đức
599,10.7859889,106.702491,182000000,Quận một
600,10.8719375,106.8020625,70000000,TP Thủ Đức
601,10.8704235,106.7783102,64000000,TP Thủ Đức
602,10.8671321,106.6181934,71500000,Quận 12
603,10.7819872,106.6944895,320000000,Quận 3
604,10.8418849,106.764425,80000000,TP Thủ Đức
605,10.7676168,106.7055514,389900000,Quận 4
606,10.8298985,106.7135588,64000000,TP Thủ Đức
607,10.776216,106.6905024,370000000,Quận 3
608,10.761083,106.6922355,151000000,Quận một
609,10.6754375,106.6906875,16900000,Huyện Nhà Bè
610,10.7905873,106.7003956,203000000,Quận một
611,10.8064582,106.7129761,126000000,Quận Bình Thạnh
612,10.7701603,106.7039075,316000000,Quận một
613,10.8545922,106.768346,82000000,TP Thủ Đức
614,10.7704987,106.7048035,506000000,Quận một
615,10.8712875,106.7917656,44000000,TP Thủ Đức
616,10.8775625,106.8015625,80000000,TP Thủ Đức
617,10.7594959,106.6823795,324900000,Quận 5
618,10.7658364,106.689633,290500000,Quận một
619,10.8518047,106.7723024,199000000,TP Thủ Đức
620,10.7532853,106.6633449,270200000,Quận 5
621,10.761394,106.6821834,324900000,Quận 5
622,10.7867669,106.6808522,280000000,Quận 3
623,10.8711875,106.7963125,66000000,TP Thủ Đức
624,10.7926027,106.7062441,179000000,Quận Bình Thạnh
625,10.8350633,106.6752476,117600000,Quận Gò Vấp
626,10.7521455,106.7200834,100000000,Quận 7
627,10.7983558,106.6681112,197600000,Quận Tân Bình
628,10.8112906,106.6798355,174300000,Quận Phú Nhuận
629,10.7955132,106.6670421,228800000,Quận Tân Bình
630,10.7455781,106.7010799,110000000,Quận 7
631,10.8052308,106.7312161,136000000,TP Thủ Đức
632,10.8221649,106.7701292,81700000,TP Thủ Đức
633,10.8091479,106.6726964,144000000,Quận Phú Nhuận
634,10.7587813,106.6652442,186400000,Quận 10
635,10.754974,106.6628224,237800000,Quận 5
636,10.7852483,106.7022261,182000000,Quận một
637,10.7735378,106.6658869,137300000,Quận 10
638,10.7733261,106.6685991,196500000,Quận 10
639,10.7094125,106.5789844,25000000,Huyện Bình Chánh
640,10.7738546,106.6653705,137300000,Quận 10
641,10.8639488,106.761641,66000000,TP Thủ Đức
642,10.869694,106.795822,64000000,TP Thủ Đức
643,10.7702198,106.6925234,220000000,Quận một
644,10.7722328,106.6790097,330000000,Quận 3
645,10.7760147,106.6673648,196500000,Quận 10
646,10.7748635,106.6748479,196500000,Quận 10
647,10.784965,106.6546163,149600000,Quận Tân Bình
648,10.7819773,106.6626329,90200000,Quận 10
649,10.8655251,106.6006265,39600000,Huyện Hóc Môn
650,10.8089639,106.665134,199800000,Quận Tân Bình
651,10.7532842,106.6603784,270200000,Quận 5
652,10.7627591,106.6933065,177500000,Quận một
653,10.8122728,106.6950522,160000000,Quận Bình Thạnh
654,10.8095819,106.71501,72000000,Quận Bình Thạnh
655,10.8017151,106.7144547,222000000,Quận Bình Thạnh
656,10.8572343,106.7883348,112000000,TP Thủ Đức
657,10.8579196,106.7878476,72000000,TP Thủ Đức
658,10.8004248,106.7062217,222000000,Quận Bình Thạnh
659,10.7680842,106.6749349,300000000,Quận 3
660,10.7126256,106.6458628,65000000,Huyện Bình Chánh
661,10.7843294,106.64166,120000000,Quận Tân Phú
662,10.8645113,106.6674096,16100000,Quận 12
663,10.7380236,106.6778656,92000000,Quận 8
664,10.8603402,106.6983813,16100000,Quận 12
665,10.7610329,106.7105413,322100000,Quận 4
666,10.8393509,106.6759023,117600000,Quận Gò Vấp
667,10.886905,106.6480813,60300000,Quận 12
668,10.7438154,106.7019267,110000000,Quận 7
669,10.7997162,106.6499984,124100000,Quận Tân Bình
670,10.7534492,106.7145044,169500000,Quận 4
671,10.8114327,106.6786028,174300000,Quận Phú Nhuận
672,10.8457788,106.8042211,163000000,TP Thủ Đức
673,10.852994,106.6267839,46500000,Quận 12
674,10.8166108,106.6785669,131600000,Quận Gò Vấp
675,10.7974458,106.7032396,222000000,Quận Bình Thạnh
676,10.7988741,106.7068438,222000000,Quận Bình Thạnh
677,10.8054849,106.7326308,95000000,TP Thủ Đức
678,10.8056885,106.7330531,95000000,TP Thủ Đức
679,10.8059005,106.7331049,95000000,TP Thủ Đức
680,10.7743996,106.7966622,54000000,TP Thủ Đức
681,10.7137028,106.7280644,160000000,Quận 7
682,10.812785,106.7010873,222000000,Quận Bình Thạnh
683,10.7875815,106.690583,270000000,Quận 3
684,10.7894139,106.700752,330000000,Quận một
685,10.7970122,106.6736896,336000000,Quận Phú Nhuận
686,10.8004315,106.66058,169200000,Quận Tân Bình
687,10.7975509,106.6736994,197600000,Quận Phú Nhuận
688,10.8007019,106.6571314,169200000,Quận Tân Bình
689,10.7996657,106.6555524,169200000,Quận Tân Bình
690,10.7743224,106.6950214,286000000,Quận một
691,10.7746188,106.6980591,506000000,Quận một
692,10.8632359,106.8133359,69000000,TP Thủ Đức
693,10.7294742,106.6927029,120000000,Quận 7
694,10.727061,106.7199881,220000000,Quận 7
695,10.8162554,106.6689454,158000000,Quận Tân Bình
696,10.8494915,106.7678735,199000000,TP Thủ Đức
697,10.8170155,106.6874896,56000000,Quận Gò Vấp
698,10.7240682,106.7218566,180000000,Quận 7
699,10.7998143,106.6480796,108800000,Quận Tân Bình
700,10.7947661,106.6352326,85000000,Quận Tân Phú
701,10.7755157,106.6724936,101500000,Quận 10
702,10.7750496,106.6344994,105000000,Quận Tân Phú
703,10.8400332,106.7441508,177000000,TP Thủ Đức
704,10.8511574,106.7579434,199000000,TP Thủ Đức
705,10.8306805,106.774999,60000000,TP Thủ Đức
706,10.7763574,106.6819461,135300000,Quận 10
707,10.782821,106.6812322,290000000,Quận 3
708,10.8147881,106.7078233,136000000,Quận Bình Thạnh
709,10.7984962,106.6660827,197600000,Quận Tân Bình
710,10.8448523,106.6775107,100800000,Quận Gò Vấp
711,10.8452227,106.7674163,70000000,TP Thủ Đức
712,10.8484143,106.7665811,70000000,TP Thủ Đức
713,10.8807034,106.6792738,43400000,Quận 12
714,10.7094418,106.7436548,45000000,Quận 7
715,10.787297,106.6220585,112000000,Quận Tân Phú
716,10.7473791,106.6268508,165000000,Quận 6
717,10.7792118,106.6812013,280000000,Quận 3
718,10.8578573,106.609876,70300000,Quận 12
719,10.8085024,106.733007,149000000,TP Thủ Đức
720,10.8192417,106.701325,168000000,Quận Bình Thạnh
721,10.773744,106.6561642,189600000,Quận 11
722,10.8571446,106.6805297,71700000,Quận 12
723,10.7924692,106.6457006,127500000,Quận Tân Bình
724,10.7461519,106.6509461,97800000,Quận 6
725,10.8131188,106.7731341,70000000,TP Thủ Đức
726,10.799559,106.6849978,281600000,Quận Phú Nhuận
727,10.7548033,106.6815201,221100000,Quận 5
728,10.7437543,106.6348531,90400000,Quận 6
729,10.671863,106.734862,55100000,Huyện Nhà Bè
730,10.7948459,106.7338751,44000000,TP Thủ Đức
731,10.7648988,106.6733393,135100000,Quận 10
732,10.764825,106.6741632,122800000,Quận 10
733,10.8216864,106.771625,81700000,TP Thủ Đức
734,10.7719537,106.701466,462000000,Quận một
735,10.8498768,106.6813185,64800000,Quận Gò Vấp
736,10.7206342,106.6323425,50000000,Quận 8
737,10.7967869,106.6564802,243100000,Quận Tân Bình
738,10.844343,106.647748,82000000,Quận Gò Vấp
739,10.7941355,106.6872779,132000000,Quận một
740,10.8547845,106.7602606,53000000,TP Thủ Đức
741,10.7478588,106.6238328,95200000,Quận Bình Tân
742,10.7431991,106.6177595,63600000,Quận Bình Tân
743,10.7602147,106.6743805,144000000,Quận 5
744,10.847998,106.6303105,46800000,Quận 12
745,10.7405489,106.6162152,129800000,Quận Bình Tân
746,10.7600767,106.6703622,196000000,Quận 5
747,10.8492221,106.6782727,100800000,Quận Gò Vấp
748,10.8156609,106.6890635,106400000,Quận Gò Vấp
749,10.7676675,106.6877616,220000000,Quận một
750,10.8282808,106.6332635,84000000,Quận Gò Vấp
751,10.8235554,106.697631,86000000,Quận Gò Vấp
752,10.8061841,106.6869645,160000000,Quận Bình Thạnh
753,10.763216,106.675506,184200000,Quận 10
754,10.7391121,106.6913443,121000000,Huyện Bình Chánh
755,10.8379271,106.676607,120300000,Quận Gò Vấp
756,10.8504907,106.7637275,199000000,TP Thủ Đức
757,10.8356201,106.6611269,135800000,Quận Gò Vấp
758,10.7899762,106.5959808,95200000,Quận Bình Tân
759,10.8030124,106.6470392,140400000,Quận Tân Bình
760,10.767632,106.691534,352000000,Quận một
761,10.7838327,106.6970611,328000000,Quận một
762,10.7711276,106.6946778,418000000,Quận một
763,10.7716119,106.6898229,299000000,Quận một
764,10.765353,106.697789,286000000,Quận một
765,10.7903636,106.6942742,280000000,Quận một
766,10.790767,106.7316657,149000000,TP Thủ Đức
767,10.7886974,106.7577043,81700000,TP Thủ Đức
768,10.7876914,106.7298625,149000000,TP Thủ Đức
769,10.790832,106.754156,81700000,TP Thủ Đức
770,10.7789561,106.7639527,81700000,TP Thủ Đức
771,10.788016,106.7301729,149000000,TP Thủ Đức
772,10.7882457,106.7761065,81700000,TP Thủ Đức
773,10.7869943,106.7690982,70900000,TP Thủ Đức
774,10.7597964,106.7875438,81700000,TP Thủ Đức
775,10.7852462,106.7503151,79000000,TP Thủ Đức
776,10.8011068,106.7351433,72000000,TP Thủ Đức
777,10.7758935,106.7599975,81700000,TP Thủ Đức
778,10.7810612,106.6956462,320000000,Quận 3
779,10.7842743,106.6700969,227000000,Quận 3
780,10.7859382,106.690212,320000000,Quận 3
781,10.787959,106.67811,280000000,Quận 3
782,10.7734081,106.6850453,330000000,Quận 3
783,10.7825795,106.6838504,320000000,Quận 3
784,10.777013,106.683608,252500000,Quận 3
785,10.7867739,106.6911473,270000000,Quận 3
786,10.7529343,106.7041188,189800000,Quận 4
787,10.7575748,106.6938157,185300000,Quận 4
788,10.7567477,106.6848366,238400000,Quận 5
789,10.7544595,106.6771327,327700000,Quận 5
790,10.7617262,106.6780309,189300000,Quận 5
791,10.749552,106.6744578,205500000,Quận 5
792,10.7583253,106.6616928,196000000,Quận 5
793,10.7555642,106.6720911,221100000,Quận 5
794,10.7564404,106.6830475,327700000,Quận 5
795,10.7590288,106.6650448,196000000,Quận 5
796,10.755444,106.6821963,327700000,Quận 5
797,10.7606215,106.6828759,324900000,Quận 5
798,10.7540201,106.6682737,270200000,Quận 5
799,10.7512367,106.65195,127000000,Quận 6
800,10.7512649,106.6506604,127000000,Quận 6
801,10.7518273,106.6313475,165000000,Quận 6
802,10.7509584,106.6531475,127000000,Quận 6
803,10.7476934,106.6313529,126000000,Quận 6
804,10.7442729,106.6503726,126900000,Quận 6
805,10.7489846,106.6282264,165000000,Quận 6
806,10.746806,106.6253771,165000000,Quận 6
807,10.7453327,106.6303615,116000000,Quận 6
808,10.7527546,106.6449705,165000000,Quận 6
809,10.7472293,106.6429977,115500000,Quận 6
810,10.7400941,106.7037242,100000000,Quận 7
811,10.731572,106.732057,127000000,Quận 7
812,10.732551,106.7316014,117000000,Quận 7
813,10.7516665,106.7071575,100000000,Quận 7
814,10.7333091,106.7311649,117000000,Quận 7
815,10.7269665,106.7334285,117000000,Quận 7
816,10.7258386,106.7337248,117000000,Quận 7
817,10.744154,106.7293106,127000000,Quận 7
818,10.75155,106.728544,127000000,Quận 7
819,10.7175875,106.7367321,117000000,Quận 7
820,10.7513608,106.7405605,70000000,Quận 7
821,10.7474293,106.7158642,99000000,Quận 7
822,10.7477864,106.7301331,127000000,Quận 7
823,10.742319,106.6933681,100000000,Quận 7
824,10.7387112,106.7098848,180000000,Quận 7
825,10.7384682,106.718697,120000000,Quận 7
826,10.7251603,106.7438574,50000000,Quận 7
827,10.7499868,106.7226386,95000000,Quận 7
828,10.7148464,106.6249225,74000000,Quận 8
829,10.725561,106.6261241,90000000,Quận 8
830,10.7412652,106.6599825,92000000,Quận 8
831,10.7458495,106.6592169,95000000,Quận 8
832,10.7122905,106.6174564,58000000,Quận 8
833,10.7405396,106.6465634,55000000,Quận 8
834,10.7486226,106.6833165,97000000,Quận 8
835,10.7331543,106.6052491,58000000,Quận 8
836,10.733614,106.6561693,126000000,Quận 8
837,10.7378654,106.6508792,92000000,Quận 8
838,10.741593,106.6593726,92000000,Quận 8
839,10.7489336,106.6764587,100000000,Quận 8
840,10.7433223,106.6683005,92000000,Quận 8
841,10.699249,106.610049,65000000,Quận 8
842,10.7107447,106.6176002,58000000,Quận 8
843,10.8352483,106.8302899,69900000,TP Thủ Đức
844,10.806449,106.755351,72000000,TP Thủ Đức
845,10.8449964,106.7867886,153000000,TP Thủ Đức
846,10.8456535,106.7796168,153000000,TP Thủ Đức
847,10.8041757,106.8175848,81700000,TP Thủ Đức
848,10.8061313,106.8199233,73000000,TP Thủ Đức
849,10.822611,106.7712912,81700000,TP Thủ Đức
850,10.8395896,106.8344935,69900000,TP Thủ Đức
851,10.8659629,106.8379066,69900000,TP Thủ Đức
852,10.7909583,106.7905153,81700000,TP Thủ Đức
853,10.8051192,106.816532,73900000,TP Thủ Đức
854,10.7917502,106.8021501,81700000,TP Thủ Đức
855,10.8624903,106.8005623,72000000,TP Thủ Đức
856,10.8524235,106.8165933,69000000,TP Thủ Đức
857,10.8308854,106.8301548,69900000,TP Thủ Đức
858,10.849962,106.8116504,90000000,TP Thủ Đức
859,10.821879,106.8308651,69900000,TP Thủ Đức
860,10.7907782,106.7907985,81700000,TP Thủ Đức
861,10.8145631,106.8354141,52000000,TP Thủ Đức
862,10.848975,106.8145323,75000000,TP Thủ Đức
863,10.8122722,106.8427384,52000000,TP Thủ Đức
864,10.802801,106.7155681,60000000,TP Thủ Đức
865,10.8244603,106.7606882,72000000,TP Thủ Đức
866,10.7789338,106.6781081,216800000,Quận 10
