,,10.8064887,10.7823125,10.8440713,10.8242995,10.8334375,10.8663782,10.846406,10.8019398,10.8022817,10.8090283,10.8150099,10.8084999,10.8085007,10.8085014,10.8072453,10.8017836,10.8048693,10.7835112,10.8043499,10.8085008,10.7900625,10.7857254,10.7915625,10.7925625,10.8085007,10.8029745,10.8012802,10.8036411,10.8011506,10.7854373,10.7916495,10.7874756,10.8004335,10.7993125,10.8018536,10.7971282,10.7981375,10.7973271,10.7833529,10.7952716,10.7664375,10.7851119,10.7877338,10.7850508,10.7749211,10.782072,10.7770559,10.7685805,10.7708162,10.7764736,10.7709917,10.7686432,10.7787522,10.7868804,10.7886353,10.7897861,10.7725301,10.7844627,10.7887033,10.7910562,10.7911425,10.7768194,10.7786299,10.7774711,10.7769192,10.7924766,10.7723378,10.7621031,10.7749524,10.7717636,10.7680231,10.7737465,10.7668568,10.7705492,10.842034,10.8437604,10.8677847,10.8411067,10.8441875,10.8411875,10.7953125,10.7977284,10.8251187,10.7853925,10.7459617,10.8049008,10.8016022,10.7979306,10.7868232,10.8156852,10.8200511,10.8274819,10.8313993,10.8310844,10.8286595,10.8391385,10.816325,10.8074374,10.8339066,10.8066188,10.8128147,10.8204837,10.8111464,10.8241228,10.8516822,10.8140625,10.8638633,10.8439942,10.8637598,10.8494094,10.8670131,10.8246622,10.8379926,10.8260603,10.8259017,10.8240064,10.8233625,10.8607039,10.8607626,10.8735011,10.862941,10.8646577,10.8877681,10.8752894,10.8772594,10.8363086,10.8372731,10.8469554,10.8404825,10.8671528,10.8598629,10.8609381,10.8338793,10.7931669,10.7689024,10.7670802,10.7689458,10.8165467,10.7874223,10.966329,10.7907461,10.8244236,10.8035198,10.7994878,10.7771512,10.7977712,10.7847389,10.8156567,10.8084103,10.7866952,10.8442538,10.8427238,10.8704375,10.8394441,10.8080625,10.789415,10.7967218,10.6987425,10.8015082,10.8579592,10.8151299,10.7767464,10.7711125,10.7990898,10.7944343,10.7798625,10.8734375,10.8798875,10.8572238,10.8701375,10.7924585,10.8448016,10.8756875,10.8719375,10.8704235,10.8418849,10.8298985,10.8545922,10.8712875,10.8775625,10.8518047,10.8711875,10.8052308,10.8221649,10.8639488,10.869694,10.8572343,10.8579196,10.8457788,10.8054849,10.8056885,10.8059005,10.7743996,10.8632359,10.8494915,10.8400332,10.8511574,10.8306805,10.8452227,10.8484143,10.8085024,10.8131188,10.7948459,10.8216864,10.8547845,10.8504907,10.790767,10.7886974,10.7876914,10.790832,10.7789561,10.788016,10.7882457,10.7869943,10.7597964,10.7852462,10.8011068,10.7758935,10.8352483,10.806449,10.8449964,10.8456535,10.8041757,10.8061313,10.822611,10.8395896,10.8659629,10.7909583,10.8051192,10.7917502,10.8624903,10.8524235,10.8308854,10.849962,10.821879,10.7907782,10.8145631,10.848975,10.8122722,10.802801,10.8244603,10.852361,10.8469106,10.8509734,10.8470497,10.8581361,10.8668476,10.8703088,10.8275284,10.8400858,10.858021,10.8545939,10.8498448,10.8319941,10.8314397,10.8254253,10.8718291,10.8678305,10.86128,10.837834,10.849847,10.8677762,10.8459303,10.8726274,10.8723214,10.8384931,10.8792647,10.8660732,10.85122,10.8837441,10.87395,10.885009,10.871212,10.880879,10.8405349,10.8487694,10.8644079,10.8606793
,x2 values,106.7339209,106.7693125,106.7806218,106.7639153,106.7848125,106.810014,106.8125258,106.7340895,106.7327843,106.7324464,106.7303941,106.7330097,106.7330088,106.7330081,106.7310888,106.7393363,106.743644,106.7486233,106.7472609,106.7330088,106.7551875,106.756771,106.7601875,106.7620625,106.7330089,106.7635288,106.73776,106.7486049,106.7381039,106.7302062,106.7403727,106.7410541,106.7400041,106.7506875,106.7493055,106.7503393,106.7431406,106.7510353,106.7292615,106.7368019,106.7168125,106.7316745,106.7348323,106.730271,106.7269032,106.7196984,106.7132932,106.7126926,106.7157135,106.7251455,106.7242868,106.7264125,106.746685,106.7627963,106.765623,106.7686383,106.7260411,106.7603239,106.7707404,106.7760618,106.7782325,106.7509183,106.753896,106.7548638,106.7575179,106.7803461,106.7628928,106.7588528,106.760846,106.7714194,106.7723331,106.7701032,106.7861809,106.78554,106.7698288,106.7716366,106.8137769,106.8394478,106.8379375,106.8370625,106.7845625,106.784594,106.7207455,106.7763668,106.6181662,106.7968126,106.7942758,106.7921555,106.8016498,106.7695486,106.7620183,106.7637383,106.7646995,106.7750035,106.7743457,106.7700022,106.7786924,106.7778806,106.7531619,106.7891761,106.7849449,106.7788366,106.7859178,106.7711003,106.7946386,106.8286875,106.8101424,106.7626205,106.7347406,106.7537055,106.7378441,106.717276,106.7301115,106.723013,106.7292192,106.7195821,106.7207656,106.7794062,106.7800115,106.7630697,106.7592541,106.7592607,106.7231444,106.748583,106.7229542,106.755647,106.7632813,106.7543798,106.7538624,106.7379845,106.738899,106.738714,106.7617638,106.7393566,106.7863722,106.7787194,106.7895824,106.7875467,106.7649354,106.7420138,106.7471632,106.8001109,106.7983857,106.7926046,106.755165,106.8012009,106.7904131,106.7837636,106.8008051,106.8065155,106.7400236,106.7093918,106.7175625,106.7624528,106.7936875,106.7548751,106.7449223,106.6093284,106.7946428,106.775565,106.7781204,106.7572866,106.7862969,106.7352656,106.7810919,106.7237031,106.8070625,106.8063281,106.7571293,106.8038281,106.7324112,106.7952384,106.7991875,106.8020625,106.7783102,106.764425,106.7135588,106.768346,106.7917656,106.8015625,106.7723024,106.7963125,106.7312161,106.7701292,106.761641,106.795822,106.7883348,106.7878476,106.8042211,106.7326308,106.7330531,106.7331049,106.7966622,106.8133359,106.7678735,106.7441508,106.7579434,106.774999,106.7674163,106.7665811,106.733007,106.7731341,106.7338751,106.771625,106.7602606,106.7637275,106.7316657,106.7577043,106.7298625,106.754156,106.7639527,106.7301729,106.7761065,106.7690982,106.7875438,106.7503151,106.7351433,106.7599975,106.8302899,106.755351,106.7867886,106.7796168,106.8175848,106.8199233,106.7712912,106.8344935,106.8379066,106.7905153,106.816532,106.8021501,106.8005623,106.8165933,106.8301548,106.8116504,106.8308651,106.7907985,106.8354141,106.8145323,106.8427384,106.7155681,106.7606882,106.7525798,106.751664,106.7558476,106.7571588,106.7585556,106.7884799,106.7784526,106.7615286,106.7162539,106.758007,106.7204072,106.7189916,106.726706,106.726078,106.7146042,106.7373004,106.7280847,106.7932287,106.742296,106.767376,106.7293724,106.7182316,106.7434482,106.7379846,106.7165214,106.730262,106.7389319,106.7199502,106.7289435,106.747987,106.7718223,106.77115,106.768703,106.743356,106.7183052,106.7615433,106.7536409
10.788424,106.733907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.803223,106.738415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.801037,106.738357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7640826,106.7262051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.789291,106.737483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.783321,106.7252479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,10.8064887,10.7823125,10.8440713,10.8242995,10.8334375,10.8663782,10.846406,10.8019398,10.8022817,10.8090283,10.8150099,10.8084999,10.8085007,10.8085014,10.8072453,10.8017836,10.8048693,10.7835112,10.8043499,10.8085008,10.7900625,10.7857254,10.7915625,10.7925625,10.8085007,10.8029745,10.8012802,10.8036411,10.8011506,10.7854373,10.7916495,10.7874756,10.8004335,10.7993125,10.8018536,10.7971282,10.7981375,10.7973271,10.7833529,10.7952716,10.7664375,10.7851119,10.7877338,10.7850508,10.7749211,10.782072,10.7770559,10.7685805,10.7708162,10.7764736,10.7709917,10.7686432,10.7787522,10.7868804,10.7886353,10.7897861,10.7725301,10.7844627,10.7887033,10.7910562,10.7911425,10.7768194,10.7786299,10.7774711,10.7769192,10.7924766,10.7723378,10.7621031,10.7749524,10.7717636,10.7680231,10.7737465,10.7668568,10.7705492,10.842034,10.8437604,10.8677847,10.8411067,10.8441875,10.8411875,10.7953125,10.7977284,10.8251187,10.7853925,10.7459617,10.8049008,10.8016022,10.7979306,10.7868232,10.8156852,10.8200511,10.8274819,10.8313993,10.8310844,10.8286595,10.8391385,10.816325,10.8074374,10.8339066,10.8066188,10.8128147,10.8204837,10.8111464,10.8241228,10.8516822,10.8140625,10.8638633,10.8439942,10.8637598,10.8494094,10.8670131,10.8246622,10.8379926,10.8260603,10.8259017,10.8240064,10.8233625,10.8607039,10.8607626,10.8735011,10.862941,10.8646577,10.8877681,10.8752894,10.8772594,10.8363086,10.8372731,10.8469554,10.8404825,10.8671528,10.8598629,10.8609381,10.8338793,10.7931669,10.7689024,10.7670802,10.7689458,10.8165467,10.7874223,10.966329,10.7907461,10.8244236,10.8035198,10.7994878,10.7771512,10.7977712,10.7847389,10.8156567,10.8084103,10.7866952,10.8442538,10.8427238,10.8704375,10.8394441,10.8080625,10.789415,10.7967218,10.6987425,10.8015082,10.8579592,10.8151299,10.7767464,10.7711125,10.7990898,10.7944343,10.7798625,10.8734375,10.8798875,10.8572238,10.8701375,10.7924585,10.8448016,10.8756875,10.8719375,10.8704235,10.8418849,10.8298985,10.8545922,10.8712875,10.8775625,10.8518047,10.8711875,10.8052308,10.8221649,10.8639488,10.869694,10.8572343,10.8579196,10.8457788,10.8054849,10.8056885,10.8059005,10.7743996,10.8632359,10.8494915,10.8400332,10.8511574,10.8306805,10.8452227,10.8484143,10.8085024,10.8131188,10.7948459,10.8216864,10.8547845,10.8504907,10.790767,10.7886974,10.7876914,10.790832,10.7789561,10.788016,10.7882457,10.7869943,10.7597964,10.7852462,10.8011068,10.7758935,10.8352483,10.806449,10.8449964,10.8456535,10.8041757,10.8061313,10.822611,10.8395896,10.8659629,10.7909583,10.8051192,10.7917502,10.8624903,10.8524235,10.8308854,10.849962,10.821879,10.7907782,10.8145631,10.848975,10.8122722,10.802801,10.8244603,10.852361,10.8469106,10.8509734,10.8470497,10.8581361,10.8668476,10.8703088,10.8275284,10.8400858,10.858021,10.8545939,10.8498448,10.8319941,10.8314397,10.8254253,10.8718291,10.8678305,10.86128,10.837834,10.849847,10.8677762,10.8459303,10.8726274,10.8723214,10.8384931,10.8792647,10.8660732,10.85122,10.8837441,10.87395,10.885009,10.871212,10.880879,10.8405349,10.8487694,10.8644079,10.8606793
,x3 values,106.7339209,106.7693125,106.7806218,106.7639153,106.7848125,106.810014,106.8125258,106.7340895,106.7327843,106.7324464,106.7303941,106.7330097,106.7330088,106.7330081,106.7310888,106.7393363,106.743644,106.7486233,106.7472609,106.7330088,106.7551875,106.756771,106.7601875,106.7620625,106.7330089,106.7635288,106.73776,106.7486049,106.7381039,106.7302062,106.7403727,106.7410541,106.7400041,106.7506875,106.7493055,106.7503393,106.7431406,106.7510353,106.7292615,106.7368019,106.7168125,106.7316745,106.7348323,106.730271,106.7269032,106.7196984,106.7132932,106.7126926,106.7157135,106.7251455,106.7242868,106.7264125,106.746685,106.7627963,106.765623,106.7686383,106.7260411,106.7603239,106.7707404,106.7760618,106.7782325,106.7509183,106.753896,106.7548638,106.7575179,106.7803461,106.7628928,106.7588528,106.760846,106.7714194,106.7723331,106.7701032,106.7861809,106.78554,106.7698288,106.7716366,106.8137769,106.8394478,106.8379375,106.8370625,106.7845625,106.784594,106.7207455,106.7763668,106.6181662,106.7968126,106.7942758,106.7921555,106.8016498,106.7695486,106.7620183,106.7637383,106.7646995,106.7750035,106.7743457,106.7700022,106.7786924,106.7778806,106.7531619,106.7891761,106.7849449,106.7788366,106.7859178,106.7711003,106.7946386,106.8286875,106.8101424,106.7626205,106.7347406,106.7537055,106.7378441,106.717276,106.7301115,106.723013,106.7292192,106.7195821,106.7207656,106.7794062,106.7800115,106.7630697,106.7592541,106.7592607,106.7231444,106.748583,106.7229542,106.755647,106.7632813,106.7543798,106.7538624,106.7379845,106.738899,106.738714,106.7617638,106.7393566,106.7863722,106.7787194,106.7895824,106.7875467,106.7649354,106.7420138,106.7471632,106.8001109,106.7983857,106.7926046,106.755165,106.8012009,106.7904131,106.7837636,106.8008051,106.8065155,106.7400236,106.7093918,106.7175625,106.7624528,106.7936875,106.7548751,106.7449223,106.6093284,106.7946428,106.775565,106.7781204,106.7572866,106.7862969,106.7352656,106.7810919,106.7237031,106.8070625,106.8063281,106.7571293,106.8038281,106.7324112,106.7952384,106.7991875,106.8020625,106.7783102,106.764425,106.7135588,106.768346,106.7917656,106.8015625,106.7723024,106.7963125,106.7312161,106.7701292,106.761641,106.795822,106.7883348,106.7878476,106.8042211,106.7326308,106.7330531,106.7331049,106.7966622,106.8133359,106.7678735,106.7441508,106.7579434,106.774999,106.7674163,106.7665811,106.733007,106.7731341,106.7338751,106.771625,106.7602606,106.7637275,106.7316657,106.7577043,106.7298625,106.754156,106.7639527,106.7301729,106.7761065,106.7690982,106.7875438,106.7503151,106.7351433,106.7599975,106.8302899,106.755351,106.7867886,106.7796168,106.8175848,106.8199233,106.7712912,106.8344935,106.8379066,106.7905153,106.816532,106.8021501,106.8005623,106.8165933,106.8301548,106.8116504,106.8308651,106.7907985,106.8354141,106.8145323,106.8427384,106.7155681,106.7606882,106.7525798,106.751664,106.7558476,106.7571588,106.7585556,106.7884799,106.7784526,106.7615286,106.7162539,106.758007,106.7204072,106.7189916,106.726706,106.726078,106.7146042,106.7373004,106.7280847,106.7932287,106.742296,106.767376,106.7293724,106.7182316,106.7434482,106.7379846,106.7165214,106.730262,106.7389319,106.7199502,106.7289435,106.747987,106.7718223,106.77115,106.768703,106.743356,106.7183052,106.7615433,106.7536409
10.788424,106.733907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.803223,106.738415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.801037,106.738357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7640826,106.7262051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.789291,106.737483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.783321,106.7252479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0